referrer,views_total,views_unique
github.com,141,35
Google,140,62
briansimulator.org,33,8
brian2.readthedocs.io,27,6
cn.bing.com,17,2
Bing,15,7
qiita.com,14,3
DuckDuckGo,10,3
brian.discourse.group,6,4
chatgpt.com,6,4
