referrer,views_total,views_unique
github.com,284,56
Google,250,105
neurostars.org,100,16
brian2.readthedocs.io,76,25
briansimulator.org,35,8
search.brave.com,33,2
chatgpt.com,9,6
Bing,8,7
open-neuromorphic.org,8,2
pypi.org,7,5
