referrer,views_total,views_unique
Google,299,78
github.com,63,20
briansimulator.org,27,12
open-neuromorphic.org,9,8
en.wikipedia.org,8,1
chatgpt.com,7,4
brian2.readthedocs.io,5,4
Bing,4,3
cn.bing.com,4,3
docs.google.com,2,2
