referrer,views_total,views_unique
github.com,150,34
Google,95,48
brian2.readthedocs.io,35,14
DuckDuckGo,17,3
open-neuromorphic.org,14,4
en.wikipedia.org,10,1
Bing,6,4
search.brave.com,3,3
briansimulator.org,2,2
chatgpt.com,2,2
