referrer,views_total,views_unique
Google,143,68
github.com,81,31
brian.discourse.group,33,5
briansimulator.org,22,8
Bing,21,7
chatgpt.com,15,5
brian2.readthedocs.io,12,8
en.wikipedia.org,11,2
DuckDuckGo,9,3
open-neuromorphic.org,7,2
