referrer,views_total,views_unique
Google,142,60
github.com,100,14
chatgpt.com,16,5
open-neuromorphic.org,14,5
briansimulator.org,11,5
pypi.org,11,2
brian2.readthedocs.io,10,5
cn.bing.com,8,4
brian.discourse.group,7,2
DuckDuckGo,4,3
