referrer,views_total,views_unique
Google,129,51
github.com,119,37
brian2.readthedocs.io,35,18
chatgpt.com,16,4
DuckDuckGo,13,3
briansimulator.org,11,4
brian.discourse.group,10,4
Bing,7,6
pypi.org,5,2
snn.hirlab.net,5,1
