referrer,views_total,views_unique
Google,117,56
github.com,102,18
brian2.readthedocs.io,85,19
Bing,34,8
l.threads.com,26,19
brian.discourse.group,25,9
chatgpt.com,11,8
briansimulator.org,9,7
search.brave.com,9,3
doubao.com,4,1
