referrer,views_total,views_unique
Google,107,42
github.com,46,20
open-neuromorphic.org,28,3
briansimulator.org,26,5
brian.discourse.group,20,8
brian2.readthedocs.io,19,8
Bing,15,11
elifesciences.org,6,1
pypi.org,6,1
en.wikipedia.org,4,3
