referrer,views_total,views_unique
Google,426,96
github.com,276,50
neurostars.org,118,22
brian2.readthedocs.io,42,21
theregister.com,27,24
chatgpt.com,25,8
Bing,18,11
search.brave.com,13,2
briansimulator.org,9,5
DuckDuckGo,8,6
