referrer,views_total,views_unique
Google,106,38
github.com,94,26
brian2.readthedocs.io,44,15
briansimulator.org,29,11
Bing,17,10
chatgpt.com,11,8
DuckDuckGo,11,2
search.brave.com,8,4
brian.discourse.group,6,5
pypi.org,5,2
