referrer,views_total,views_unique
Google,253,55
github.com,63,28
brian2.readthedocs.io,16,11
briansimulator.org,13,4
brian.discourse.group,10,2
chatgpt.com,8,7
help.appveyor.com,7,7
open-neuromorphic.org,6,3
Bing,5,4
perplexity.ai,3,2
