referrer,views_total,views_unique
Google,139,57
github.com,108,15
chatgpt.com,13,5
open-neuromorphic.org,13,4
briansimulator.org,12,6
pypi.org,11,2
brian2.readthedocs.io,9,4
cn.bing.com,8,4
brian.discourse.group,7,2
Bing,5,3
