referrer,views_total,views_unique
Google,123,71
github.com,121,25
brian2.readthedocs.io,23,9
briansimulator.org,17,8
chatgpt.com,10,7
Bing,10,6
yandex.ru,10,2
DuckDuckGo,7,7
gemini.google.com,6,2
cn.bing.com,4,4
