referrer,views_total,views_unique
Google,178,67
github.com,120,35
open-neuromorphic.org,35,3
brian2.readthedocs.io,32,19
briansimulator.org,20,10
Bing,20,9
neurostars.org,18,3
pypi.org,6,3
search.brave.com,5,4
chatgpt.com,4,3
