referrer,views_total,views_unique
Google,183,65
github.com,59,19
briansimulator.org,21,11
Bing,14,7
open-neuromorphic.org,11,8
search.brave.com,11,3
yandex.ru,6,3
rockpool.ai,6,1
DuckDuckGo,4,3
pypi.org,4,1
