referrer,views_total,views_unique
Google,172,63
github.com,98,28
DuckDuckGo,46,8
brian2.readthedocs.io,43,18
en.wikipedia.org,33,3
briansimulator.org,27,9
brian.discourse.group,24,7
Bing,20,11
chatgpt.com,18,4
open-neuromorphic.org,9,5
