referrer,views_total,views_unique
Google,124,67
github.com,99,21
briansimulator.org,31,11
chatgpt.com,12,7
yandex.ru,10,2
brian2.readthedocs.io,9,4
DuckDuckGo,7,6
Bing,7,4
gemini.google.com,7,3
cn.bing.com,3,3
