referrer,views_total,views_unique
Google,86,51
github.com,46,28
brian2.readthedocs.io,22,15
Bing,8,5
en.wikipedia.org,8,3
chatgpt.com,5,5
search.brave.com,4,2
briansimulator.org,3,3
oceanhero.today,3,1
pypi.org,2,2
