referrer,views_total,views_unique
Google,120,58
github.com,82,33
brian2.readthedocs.io,27,20
chatgpt.com,25,6
briansimulator.org,17,7
Bing,11,5
en.wikipedia.org,8,3
search.brave.com,4,1
ecosia.org,3,2
oceanhero.today,3,1
