referrer,views_total,views_unique
Google,122,66
github.com,113,19
brian2.readthedocs.io,87,20
Bing,35,8
l.threads.com,25,18
briansimulator.org,14,6
jeuxvideo.com,10,3
Yahoo,9,1
chatgpt.com,8,6
brian.discourse.group,5,3
