referrer,views_total,views_unique
Google,73,45
github.com,60,25
brian2.readthedocs.io,35,12
Bing,15,7
briansimulator.org,14,4
open-neuromorphic.org,5,2
chatgpt.com,3,3
brian.discourse.group,3,2
perplexity.ai,3,2
Yahoo,3,1
