referrer,views_total,views_unique
Google,232,86
github.com,85,22
Bing,6,4
chatgpt.com,5,3
brian2.readthedocs.io,5,3
brian.discourse.group,5,2
cn.bing.com,5,2
briansimulator.org,4,3
open-neuromorphic.org,3,3
ieeexplore.ieee.org,3,1
