referrer,views_total,views_unique
github.com,330,54
Google,261,106
neurostars.org,133,19
brian2.readthedocs.io,81,28
search.brave.com,24,3
briansimulator.org,21,7
Bing,14,10
chatgpt.com,12,7
open-neuromorphic.org,8,2
pypi.org,7,5
