referrer,views_total,views_unique
Google,142,54
github.com,69,24
chatgpt.com,29,7
briansimulator.org,16,5
pypi.org,11,2
open-neuromorphic.org,6,3
DuckDuckGo,5,3
brian2.readthedocs.io,3,3
Bing,3,2
facebook.com,2,2
