referrer,views_total,views_unique
Google,208,54
github.com,66,26
brian2.readthedocs.io,17,12
briansimulator.org,17,5
search.brave.com,17,2
chatgpt.com,9,8
Bing,7,5
DuckDuckGo,7,2
help.appveyor.com,6,6
open-neuromorphic.org,5,2
