referrer,views_total,views_unique
Google,254,194
github.com,53,28
brian2.readthedocs.io,39,17
briansimulator.org,13,8
chatgpt.com,9,7
Bing,9,3
en.wikipedia.org,6,2
neurostars.org,5,2
Yahoo,4,1
brian.discourse.group,4,1
