referrer,views_total,views_unique
github.com,101,30
Google,83,44
brian2.readthedocs.io,52,19
briansimulator.org,30,12
Bing,15,11
chatgpt.com,15,9
DuckDuckGo,11,2
open-neuromorphic.org,10,5
pypi.org,8,4
search.brave.com,7,3
