referrer,views_total,views_unique
Google,143,58
github.com,66,21
chatgpt.com,26,6
open-neuromorphic.org,11,4
pypi.org,11,2
DuckDuckGo,5,3
brian2.readthedocs.io,4,4
brian.discourse.group,4,1
briansimulator.org,3,3
Bing,3,2
