referrer,views_total,views_unique
Google,139,62
github.com,78,24
briansimulator.org,25,4
open-neuromorphic.org,22,1
brian2.readthedocs.io,21,9
brian.discourse.group,10,5
jeuxvideo.com,10,3
Bing,9,8
Yahoo,9,1
en.wikipedia.org,8,5
