referrer,views_total,views_unique
Google,204,52
github.com,62,27
brian2.readthedocs.io,18,12
search.brave.com,18,3
briansimulator.org,17,5
brian.discourse.group,10,2
chatgpt.com,9,8
help.appveyor.com,7,7
Bing,5,4
open-neuromorphic.org,5,2
