referrer,views_total,views_unique
Google,151,71
github.com,116,20
brian2.readthedocs.io,57,15
Bing,31,8
l.threads.com,22,15
briansimulator.org,20,6
jeuxvideo.com,10,3
Yahoo,9,1
chatgpt.com,8,6
brian.discourse.group,6,4
