referrer,views_total,views_unique
github.com,344,54
Google,342,102
neurostars.org,155,25
brian2.readthedocs.io,47,24
search.brave.com,24,2
theregister.com,21,19
Bing,17,10
briansimulator.org,13,6
chatgpt.com,8,6
brian.discourse.group,5,1
