referrer,views_total,views_unique
Google,121,55
github.com,69,25
chatgpt.com,25,6
brian2.readthedocs.io,21,18
briansimulator.org,16,6
Bing,9,3
en.wikipedia.org,6,2
search.brave.com,4,1
ecosia.org,3,2
elifesciences.org,3,1
