referrer,views_total,views_unique
Google,278,73
github.com,100,36
briansimulator.org,17,6
brian2.readthedocs.io,15,10
chatgpt.com,10,8
brian.discourse.group,10,2
help.appveyor.com,9,9
Bing,6,5
open-neuromorphic.org,6,3
perplexity.ai,3,2
