referrer,views_total,views_unique
Google,114,53
brian2.readthedocs.io,80,17
github.com,55,17
Bing,32,8
brian.discourse.group,25,9
briansimulator.org,19,8
l.threads.com,17,11
chatgpt.com,12,8
search.brave.com,7,2
doubao.com,4,1
