referrer,views_total,views_unique
github.com,385,55
Google,310,103
neurostars.org,175,27
brian2.readthedocs.io,46,23
search.brave.com,24,2
theregister.com,21,19
Bing,18,11
briansimulator.org,13,6
chatgpt.com,9,7
brian.discourse.group,5,1
