referrer,views_total,views_unique
Google,76,39
github.com,40,21
brian2.readthedocs.io,15,11
chatgpt.com,5,5
briansimulator.org,4,4
Bing,4,3
en.wikipedia.org,4,2
DuckDuckGo,2,2
open-neuromorphic.org,2,2
gist.github.com,2,1
