referrer,views_total,views_unique
Google,239,87
github.com,67,21
Bing,21,3
briansimulator.org,10,7
yandex.ru,9,4
open-neuromorphic.org,7,6
brian.discourse.group,6,2
chatgpt.com,5,5
brian2.readthedocs.io,4,3
DuckDuckGo,3,3
