referrer,views_total,views_unique
Google,212,78
github.com,68,22
Bing,11,7
open-neuromorphic.org,9,6
briansimulator.org,7,6
yandex.ru,6,3
cn.bing.com,5,2
chatgpt.com,4,2
mail.qq.com,3,1
DuckDuckGo,2,2
