referrer,views_total,views_unique
github.com,213,37
Google,147,66
brian2.readthedocs.io,57,23
Bing,20,9
neurostars.org,17,3
briansimulator.org,16,13
open-neuromorphic.org,8,5
en.wikipedia.org,8,3
chatgpt.com,4,3
ecosia.org,4,2
