referrer,views_total,views_unique
Google,115,62
github.com,100,18
brian2.readthedocs.io,85,19
Bing,34,7
l.threads.com,25,18
briansimulator.org,13,6
brian.discourse.group,10,5
jeuxvideo.com,10,3
Yahoo,9,1
chatgpt.com,8,6
