referrer,views_total,views_unique
Google,61,42
github.com,60,28
brian2.readthedocs.io,38,15
briansimulator.org,20,4
Bing,14,10
open-neuromorphic.org,8,6
DuckDuckGo,5,3
en.wikipedia.org,4,2
chatgpt.com,3,3
brian.discourse.group,1,1
