referrer,views_total,views_unique
Google,158,75
github.com,80,34
open-neuromorphic.org,33,2
search.brave.com,19,4
brian2.readthedocs.io,18,11
briansimulator.org,14,6
brian.discourse.group,14,2
pypi.org,6,3
Bing,4,4
chatgpt.com,4,3
