referrer,views_total,views_unique
Google,228,77
github.com,43,20
Bing,23,4
briansimulator.org,11,9
yandex.ru,10,5
DuckDuckGo,8,4
pypi.org,8,2
open-neuromorphic.org,7,6
brian.discourse.group,6,2
chatgpt.com,5,5
