referrer,views_total,views_unique
Google,155,75
github.com,102,28
brian2.readthedocs.io,23,10
briansimulator.org,16,10
Bing,14,7
brian.discourse.group,13,4
DuckDuckGo,12,6
chatgpt.com,10,5
cn.bing.com,10,4
open-neuromorphic.org,4,1
