referrer,views_total,views_unique
Google,149,71
github.com,99,32
brian.discourse.group,33,5
briansimulator.org,22,8
brian2.readthedocs.io,15,9
chatgpt.com,15,5
en.wikipedia.org,11,2
DuckDuckGo,10,4
Bing,7,5
cn.bing.com,7,1
