referrer,views_total,views_unique
Google,544,74
github.com,176,24
briansimulator.org,39,10
Bing,27,7
brian2.readthedocs.io,25,4
chatgpt.com,24,9
ecosia.org,14,1
search.brave.com,10,4
en.wikipedia.org,9,4
cn.bing.com,6,4
