referrer,views_total,views_unique
github.com,283,47
Google,281,72
neurostars.org,53,10
brian2.readthedocs.io,44,22
briansimulator.org,32,6
chatgpt.com,31,9
Bing,16,8
theregister.com,10,6
search.brave.com,7,1
DuckDuckGo,6,4
