referrer,views_total,views_unique
Google,138,59
github.com,76,22
briansimulator.org,32,5
open-neuromorphic.org,24,2
brian2.readthedocs.io,22,9
brian.discourse.group,18,7
Bing,9,7
Yahoo,9,1
elifesciences.org,6,1
pypi.org,6,1
