referrer,views_total,views_unique
Google,71,43
github.com,63,24
brian2.readthedocs.io,43,15
Bing,15,7
briansimulator.org,15,5
open-neuromorphic.org,5,2
brian.discourse.group,3,2
perplexity.ai,3,2
Yahoo,3,1
snn.hirlab.net,3,1
