url_path,views_total,views_unique
/brian-team/brian2tools,61,35
/brian-team/brian2tools/tree/master/brian2tools,26,8
/brian-team/brian2tools/issues,20,9
/brian-team/brian2tools/tree/master/brian2tools/baseexport,20,2
/brian-team/brian2tools/blob/master/brian2tools/baseexport/device.py,19,2
/brian-team/brian2tools/blob/master/brian2tools/baseexport/collector.py,14,2
/brian-team/brian2tools/pulls,7,4
/brian-team/brian2tools/blob/master/setup.py,5,4
/brian-team/brian2tools/blob/master/brian2tools/baseexport/__init__.py,4,2
/brian-team/brian2tools/blob/master/brian2tools/__init__.py,2,2
