url_path,views_total,views_unique
/brian-team/brian2tools,8,8
/brian-team/brian2tools/blob/master/brian2tools/plotting/morphology.py,3,1
/brian-team/brian2tools/issues,2,2
/brian-team/brian2tools/tree/master/brian2tools/plotting,2,1
/brian-team/brian2tools/blob/master/brian2tools/plotting/base.py,1,1
/brian-team/brian2tools/blob/master/brian2tools/tests/test_plotting.py,1,1
/brian-team/brian2tools/commit/18a1338fa8fc18db4a59508ecef183841e7c4fa1,1,1
/brian-team/brian2tools/tree/master/brian2tools,1,1
/brian-team/brian2tools/tree/master/brian2tools/templates,1,1
/brian-team/brian2tools/tree/master/brian2tools/tests,1,1
