url_path,views_total,views_unique
/brian-team/brian2tools,60,36
/brian-team/brian2tools/tree/master/brian2tools,36,9
/brian-team/brian2tools/tree/master/brian2tools/baseexport,25,3
/brian-team/brian2tools/blob/master/brian2tools/baseexport/device.py,20,3
/brian-team/brian2tools/issues,18,8
/brian-team/brian2tools/blob/master/brian2tools/baseexport/collector.py,16,3
/brian-team/brian2tools/tree/master/dev,7,3
/brian-team/brian2tools/tree/master/brian2tools/mdexport,6,3
/brian-team/brian2tools/blob/master/setup.py,5,4
/brian-team/brian2tools/blob/master/brian2tools/baseexport/__init__.py,4,2
