url_path,views_total,views_unique
/brian-team/brian2tools,83,50
/brian-team/brian2tools/issues,37,27
/brian-team/brian2tools/tree/master/brian2tools,10,4
/brian-team/brian2tools/issues/45,6,6
/brian-team/brian2tools/tree/master/dev,6,3
/brian-team/brian2tools/blob/master/README.rst,5,3
/brian-team/brian2tools/tree/master/brian2tools/baseexport,5,3
/brian-team/brian2tools/blob/master/.readthedocs.yml,4,2
/brian-team/brian2tools/fork,3,3
/brian-team/brian2tools/blob/master/brian2tools/baseexport/collector.py,3,1
