referrer,views_total,views_unique
Google,60,19
neurostars.org,11,3
github.com,10,2
docs.google.com,5,3
pypi.org,3,1
search.brave.com,1,1
cn.bing.com,1,1
brian2tools.readthedocs.io,1,1
