url_path,views_total,views_unique
/brian-team/brian2tools,70,44
/brian-team/brian2tools/issues,32,21
/brian-team/brian2tools/issues/45,6,6
/brian-team/brian2tools/tree/master/dev,6,3
/brian-team/brian2tools/tree/master/brian2tools,5,3
/brian-team/brian2tools/fork,3,3
/brian-team/brian2tools/tree/master/brian2tools/baseexport,3,3
/brian-team/brian2tools/issues/24,3,2
/brian-team/brian2tools/blob/master/brian2tools/baseexport/collector.py,2,2
/brian-team/brian2tools/blob/master/brian2tools/baseexport/device.py,2,2
